,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12
2021-03-01,8.038414225343644,6.6185005351914175,9.704103917049697,9.714634070488698,4.476984721416772,8.880603013322014,8.717948902235419,3.7175645160355537,6.909555552082735,4.073692431723523,9.626626062840463,5.647481806895
2021-04-01,8.331577378401676,6.87790340559471,9.629258322828978,9.795691173118945,3.901102664714009,8.997768444302052,8.663306219491496,2.1315282584739155,6.937249445763006,4.1780396399517175,8.735603856066756,4.7758374229077765
2021-05-01,8.620719991775456,6.905542651127272,8.93099462762028,9.438989174566126,3.3931757263870446,8.954602187899617,8.239981156897391,1.358553153331846,7.0990816154289735,4.180248363624399,7.470888763487886,3.275125506745451
2021-06-01,8.938018705756653,6.585631383446739,8.299151391781606,8.897440415475142,4.6550692094625346,8.953566398777745,7.834921993088297,1.2050622180995163,7.754416434952009,4.091292310917441,6.514132311848875,2.5347737736277223
2021-07-01,9.00295196201414,6.169534196941858,7.41588651296362,8.246131271710272,6.346122968421295,8.765696475504583,7.163868073037204,0.4528152087697807,8.424923471271656,3.8615644346129714,4.627320397440464,3.3701248992471973
2021-08-01,9.179732397625434,5.777241073775112,6.686661262669709,7.821077199016117,7.43526463930102,8.729578384718844,6.5530931370338745,0.8006330567502116,8.99361244858166,3.641103531339972,3.442046928226985,5.457008464522369
2021-09-01,9.380105926878375,5.226798772834895,6.776528387191843,7.92892788373447,7.960770902202427,8.755271895335039,6.086148102957822,0.776839584728206,9.526595082805073,3.438358773087215,2.8726992472967243,7.4812813712010096
2021-10-01,9.370823718539851,4.885427735099331,7.074007712410274,8.371897127079954,7.510963562314605,8.892351001580503,6.041958445703214,1.422805156045691,9.363206800837544,3.288032714459719,3.3711688390125403,7.4099204059290065
2021-11-01,9.297107604636459,4.867703252657706,7.8095272853921145,8.981794446727,7.185677970978512,8.957309517999954,6.353084704565055,1.1026199967647545,9.23936215462814,3.1538896984158398,3.7951741001054238,7.9316335359397385
2021-12-01,8.7077578173993,4.8410215499875004,8.486076049252011,9.237542423659594,6.242230064690486,8.879601795282424,7.130630492960302,3.03327327195349,8.460810365705978,3.208420918351619,3.8212074890630765,7.474641117968751
2022-01-01,8.170371046035642,5.171286630110074,8.953398712472058,9.41975860829359,6.1081645944685485,8.844235793781491,7.45785229428049,2.767257043860886,7.8504396211749174,3.3383704093838396,5.335699496984608,7.572871541348732
2022-02-01,7.684396983337427,5.8441290971662605,9.095156350164144,9.333675972683025,5.1798536133202235,8.73211715369897,8.090982212232783,3.431128871783057,7.161441910231045,3.6086921261304195,7.674332006223913,6.769317816607932
2022-03-01,7.820550533722408,6.479410689142642,9.585848837732927,9.619253928121587,4.444741057422164,8.788460890760087,8.638602704044231,2.9951959761090916,6.825758999489693,3.789813475137992,9.495285817168629,
2022-04-01,8.191859484536797,6.920938307074061,9.54000349537817,9.783027220561946,3.349196523882311,8.92479937275507,8.622375442221351,1.8155965710041644,6.664071354413516,3.9941923332190683,8.197826656637684,4.407398943599109
2022-05-01,8.572970747994706,6.74301513937227,8.789960670452446,9.428811561183364,4.083556486555471,8.915626565719391,7.94669491275161,1.1061876985147205,7.189565227853436,4.103196928349885,6.374470270357151,3.3789226802105503
2022-06-01,9.09183817067766,6.536361008767571,8.254441626500562,9.032177230375366,4.60001156290765,8.942826833200412,7.5752976060153365,1.103793790827532,7.899968458329503,4.09741456656998,5.658608310824859,2.9069240510479375
2022-07-01,9.058962125520901,5.7582617299479715,7.071835855155724,8.066058015695361,6.401529139606492,8.702186470208217,6.853004684911912,0.8625606204415106,8.40200347136496,4.004454244358652,4.060192505067058,3.152852028483268
2022-08-01,9.213448571358914,5.600267017718907,6.714742974863134,7.780873026985683,7.761510297295695,8.705327027440681,6.589738104486021,0.715384739409406,9.256704343059285,3.5870907870883286,3.420461710453658,5.66449685523928
2022-09-01,9.423974466421791,5.377665296998749,6.668338796107333,7.825100477595641,7.953545175625145,8.741943169972282,6.335028076356006,0.6997686591757227,9.639658867777344,3.5634292256420164,2.780820693712102,7.664933874393007
2022-10-01,9.500873886169973,4.958703463941653,7.318946299510122,8.452946379834405,7.516424212946874,8.882865373739564,5.933680767629644,0.9531265971736298,9.63024284163841,3.242744059250182,3.0636913538841792,8.406195587273414
2022-11-01,9.286342293316038,5.050404233755941,7.87311198039392,8.922405677442455,7.004826080538452,8.97606256290266,6.53187333604009,2.4238425716080694,9.188224061209379,3.2174158050404618,4.026032144928508,8.39482726094065
2022-12-01,8.84790213981069,4.992834313196051,8.543009392573468,9.315850657733277,6.054731649199466,8.908976507909712,6.95003833431182,3.166219108394321,8.424576640011455,3.0995258070753477,4.595124619357391,7.604981518303095
